match_id,blue_win,blue_top_champion_name,blue_jungle_champion_name,blue_mid_champion_name,blue_adc_champion_name,blue_support_champion_name,red_top_champion_name,red_jungle_champion_name,red_mid_champion_name,red_adc_champion_name,red_support_champion_name,blue_avg_rank,red_avg_rank,blue_avg_recent_wr,red_avg_recent_wr,blue_avg_mastery,red_avg_mastery
EUN1_3931787020,1,Jax,Nocturne,Ekko,Twitch,Lux,Olaf,MasterYi,Mel,Xayah,Lulu,0.0,0.0,0.56,0.54,93622.2,94054.8
EUN1_3932037141,0,Jax,Volibear,Vex,Ezreal,Morgana,Malphite,Nunu,Lux,Yasuo,Brand,0.0,0.0,0.46,0.54,139934.0,335344.6
EUN1_3929210294,0,Yone,FiddleSticks,Yasuo,Vayne,Malphite,Chogath,Udyr,Lissandra,Tristana,Morgana,0.0,0.0,0.46,0.42,385373.8,338023.8
EUN1_3923178028,0,Quinn,Kindred,Diana,MissFortune,Rell,Akali,DrMundo,Qiyana,Caitlyn,Lux,0.0,0.0,0.4,0.46,139590.0,97313.8
EUN1_3931292905,0,Tryndamere,DrMundo,Diana,Jinx,Nami,Urgot,Viego,Veigar,Kaisa,Neeko,0.0,0.0,0.46,0.48,18182.4,91394.2
EUN1_3928120939,0,Heimerdinger,Rammus,Yone,MissFortune,Mel,Galio,Naafiri,Yasuo,Ashe,Swain,0.0,0.0,0.4,0.42,724527.0,79432.4
EUN1_3931702222,1,Chogath,Volibear,Yasuo,Varus,Zyra,Kayle,Hecarim,Ahri,Twitch,Soraka,0.0,0.0,0.48,0.42,508089.0,74144.6
EUN1_3928449386,0,Yone,Elise,Varus,Heimerdinger,Zyra,Trundle,Rammus,Akali,Samira,Seraphine,0.0,0.0,0.46,0.54,536970.4,83347.4
EUN1_3924744588,1,Tryndamere,Naafiri,Ekko,Caitlyn,Mel,Mordekaiser,Jax,Yasuo,MissFortune,Lux,0.0,0.0,0.46,0.52,248904.8,239730.6
EUN1_3921307103,0,Mordekaiser,Zac,Akali,Samira,Rell,Kayle,Gwen,Leblanc,MissFortune,Seraphine,0.0,0.0,0.38,0.5,197194.6,288171.8
EUN1_3931093552,1,Caitlyn,Warwick,Lissandra,Ezreal,Sona,Urgot,Sylas,Yasuo,Yunara,Morgana,0.0,0.0,0.5,0.5,578978.8,100067.8
EUN1_3931539366,1,Darius,Nunu,Xerath,Tristana,Lux,Varus,Amumu,Yasuo,Ziggs,Ashe,0.0,0.0,0.42,0.42,53301.0,141328.6
EUN1_3930050834,0,Sett,Briar,Yone,Vayne,Leona,Shen,Volibear,Zed,Tristana,Brand,0.0,0.0,0.64,0.54,74665.2,97822.0
EUN1_3931770816,0,MasterYi,LeeSin,Diana,MissFortune,Leona,Illaoi,Viego,Caitlyn,Heimerdinger,Mel,0.0,0.0,0.48,0.42,82413.4,142683.2
EUN1_3932209311,1,Yorick,MonkeyKing,Mel,Ashe,Veigar,Jax,Shyvana,Malzahar,Jhin,Lux,0.0,0.0,0.6,0.48,68613.0,214002.4
EUN1_3931927571,0,Nasus,Viego,Katarina,Draven,TahmKench,Darius,Diana,Ahri,Jinx,Velkoz,0.0,0.0,0.42,0.48,23869.6,128659.0
EUN1_3930544150,1,Garen,Lillia,Zed,Zeri,Milio,Aatrox,Volibear,Ekko,Twitch,Lulu,0.0,0.0,0.36,0.46,33692.2,643308.8
EUN1_3931772413,0,Mordekaiser,Viego,Vex,KogMaw,Swain,Nasus,Kayn,Viktor,Kaisa,Morgana,0.0,0.0,0.5,0.58,151767.2,98693.2
EUN1_3930897821,1,Volibear,Evelynn,Kassadin,Caitlyn,Lux,Olaf,MasterYi,Ahri,Smolder,Seraphine,0.0,0.0,0.48,0.56,229902.2,138882.8
EUN1_3906624710,1,Yorick,Shaco,Velkoz,Swain,Nautilus,Kayle,Gwen,Lux,Yasuo,Lulu,0.0,0.0,0.5,0.4,154241.8,273174.2
EUN1_3916262234,1,Teemo,Warwick,Ahri,MissFortune,Pyke,Malphite,Evelynn,Katarina,Ashe,Morgana,0.0,0.0,0.4,0.6,817900.2,930265.0
EUN1_3931779819,1,Yone,Shyvana,Yasuo,Samira,Nautilus,Malphite,Volibear,Diana,Caitlyn,DrMundo,0.0,0.0,0.42,0.58,206620.2,71815.8
EUN1_3929915652,0,Malphite,Naafiri,Yasuo,Varus,Morgana,Renekton,MasterYi,Veigar,Caitlyn,Rell,0.0,0.0,0.46,0.44,115662.6,97577.2
EUN1_3926691653,1,Heimerdinger,XinZhao,Ziggs,Corki,Lux,Mordekaiser,Sylas,Yone,MissFortune,Pyke,0.0,0.0,0.38,0.46,178335.4,622884.0
EUN1_3928499204,0,DrMundo,Nocturne,Yasuo,Jhin,Caitlyn,Gwen,Viego,Xerath,Kaisa,Blitzcrank,0.0,0.0,0.4,0.62,114950.2,76197.4
EUN1_3930769275,1,Yone,Shyvana,Ahri,MissFortune,Mel,Quinn,Trundle,Akali,Jhin,Ziggs,0.0,0.0,0.44,0.52,78294.4,28095.0
EUN1_3911489243,0,Vladimir,Shaco,Zed,Smolder,Thresh,Darius,Nocturne,Naafiri,Ziggs,Mel,0.0,0.0,0.54,0.54,112764.8,321850.4
EUN1_3930832638,1,Mordekaiser,MasterYi,Ahri,Twitch,Zyra,Vayne,Kayn,Leblanc,Samira,Senna,0.0,0.0,0.4,0.38,76861.8,86754.4
EUN1_3932167681,1,Yorick,Shyvana,Kassadin,MissFortune,Lux,Mordekaiser,Warwick,Diana,Jinx,Mel,0.0,0.0,0.32,0.38,48701.8,63139.0
EUN1_3931761873,0,Yorick,XinZhao,Aurora,Samira,Xerath,Sett,Briar,Yone,Tristana,Zyra,0.0,0.0,0.46,0.54,59847.4,384703.0
EUN1_3929444833,0,Irelia,Udyr,Varus,Samira,Thresh,Urgot,RekSai,Ryze,Jinx,Morgana,0.0,0.0,0.4,0.52,83832.8,180010.6
EUN1_3921972025,1,Akali,Malphite,Yasuo,MissFortune,Pyke,Yorick,Viego,Yone,Ashe,Rell,0.0,0.0,0.46,0.46,209206.0,77303.0
EUN1_3929938830,1,Jax,Kayn,Brand,Smolder,Thresh,Nasus,Shyvana,Yone,Caitlyn,Lux,0.0,0.0,0.46,0.5,92183.0,124016.2
EUN1_3930750647,0,Volibear,Chogath,Kassadin,Samira,Rakan,Camille,Viego,Diana,Kaisa,Leona,0.0,0.0,0.44,0.6,81023.4,49220.4
EUN1_3926618467,0,Malphite,Rengar,Yasuo,Tryndamere,Maokai,Mordekaiser,Warwick,Smolder,Samira,Morgana,0.0,0.0,0.54,0.46,695612.2,194034.8
EUN1_3931184789,1,Teemo,Warwick,Malzahar,Tristana,Morgana,Nasus,Shyvana,Ahri,MissFortune,Lux,0.0,0.0,0.52,0.52,472310.2,28805.4
EUN1_3920752157,1,Ornn,Lillia,Azir,Smolder,Xerath,Sion,Diana,TwistedFate,Yasuo,Nautilus,0.0,0.0,0.54,0.44,61513.2,46860.6
EUN1_3925027112,1,Nasus,Kindred,Zed,Jhin,Zyra,Jax,Viego,Veigar,Vayne,Lux,0.0,0.0,0.56,0.6,1239479.4,225842.6
EUN1_3932176083,1,Illaoi,Volibear,Mel,MissFortune,Blitzcrank,Yone,MasterYi,Ahri,Samira,Zyra,0.0,0.0,0.32,0.44,109483.8,328089.0
EUN1_3930577348,0,Olaf,Kayn,Vex,Kaisa,FiddleSticks,Rumble,JarvanIV,Yasuo,Yunara,Seraphine,0.0,0.0,0.46,0.48,145483.0,94679.8
EUN1_3931907303,1,Vayne,Warwick,Kassadin,Ezreal,Seraphine,Malphite,Rammus,Fizz,Samira,Blitzcrank,0.0,0.0,0.54,0.54,36418.4,99820.4
EUN1_3930497666,0,Irelia,MonkeyKing,Yasuo,Ashe,Pantheon,Nasus,Kayn,Mel,Varus,Leona,0.0,0.0,0.4,0.46,163800.8,201570.4
EUN1_3931286072,0,Singed,Shen,Yasuo,MissFortune,Braum,Yone,Malphite,Chogath,Nilah,Yuumi,0.0,0.0,0.46,0.62,104389.6,108833.6
EUN1_3930827245,1,Garen,Shaco,Syndra,Draven,Milio,Ashe,Rengar,Fizz,Twitch,Mel,0.0,0.0,0.62,0.44,1185263.0,144294.4
EUN1_3928421650,0,Mordekaiser,Shyvana,Ekko,Kaisa,TahmKench,Teemo,Morgana,Mel,Ashe,Pyke,0.0,0.0,0.36,0.5,11824.4,133247.4
EUN1_3931366474,0,Malphite,Rengar,Fizz,Twitch,Leona,Zac,Tryndamere,Yasuo,MissFortune,Nautilus,0.0,0.0,0.38,0.56,103284.4,290099.6
EUN1_3929911433,0,Jax,Malphite,Kassadin,Jinx,Lux,Urgot,MasterYi,Mel,Tristana,Morgana,0.0,0.0,0.58,0.46,203214.0,78520.6
EUN1_3931413667,0,Kayle,Vi,Galio,MissFortune,Blitzcrank,Jax,Zyra,Tryndamere,Jhin,Mel,0.0,0.0,0.48,0.52,109802.4,214230.2
EUN1_3916895386,1,Gwen,Viego,Cassiopeia,Jhin,Morgana,Trundle,Sylas,Annie,Kaisa,Lux,0.0,0.0,0.46,0.44,131120.2,11565.6
EUN1_3931600005,0,Caitlyn,Zaahen,Yasuo,Vayne,Malphite,Gwen,Amumu,Akali,Samira,Rakan,0.0,0.0,0.38,0.54,143587.4,361109.6
EUN1_3931718553,0,Ezreal,LeeSin,Akali,Samira,Lux,Kennen,Volibear,Aurora,Smolder,Rell,0.0,0.0,0.52,0.32,186940.2,10472.6
EUN1_3928818407,0,Maokai,Viego,Zed,Yunara,Zyra,Gnar,Amumu,Akshan,Xerath,Lux,0.0,0.0,0.38,0.56,93719.2,62336.2
EUN1_3923709700,0,Yone,Darius,Yasuo,Yunara,Blitzcrank,Garen,LeeSin,Mel,Veigar,DrMundo,0.0,0.0,0.52,0.4,149481.6,30814.2
EUN1_3930168409,1,Vayne,Viego,Mel,MissFortune,Nautilus,Tryndamere,Shyvana,Malzahar,Jinx,Yuumi,0.0,0.0,0.46,0.56,198414.2,129113.6
EUN1_3916798398,1,Mordekaiser,Briar,Lux,MissFortune,Seraphine,TahmKench,Kindred,Sylas,Jhin,Swain,0.0,0.0,0.32,0.34,195683.2,48261.4
EUN1_3931782426,0,Mordekaiser,Rammus,Malzahar,MissFortune,Morgana,Volibear,Kayn,Akali,Ezreal,Seraphine,0.0,0.0,0.44,0.5,387149.2,120850.8
EUN1_3929964241,0,Aatrox,LeeSin,Yone,Smolder,Neeko,Garen,Evelynn,Mel,Sett,Rell,0.0,0.0,0.46,0.6,269807.6,141233.6
EUN1_3931328733,0,Yone,Elise,Sylas,Samira,Soraka,Sett,Shyvana,Akali,Jhin,Lux,0.0,0.0,0.42,0.46,68663.8,146290.2
EUN1_3931397288,1,Vayne,Kayn,Zoe,Yunara,Brand,Illaoi,Amumu,Leblanc,Smolder,Thresh,0.0,0.0,0.52,0.44,76909.0,11428.2
EUN1_3932113600,1,Darius,Warwick,Yasuo,Xayah,Mel,Riven,Sejuani,Ahri,MissFortune,Pyke,0.0,0.0,0.48,0.44,164229.6,80318.4
EUN1_3922952470,1,Fiora,MasterYi,Veigar,Caitlyn,Lux,Teemo,Jayce,Fizz,Jhin,Sona,0.0,0.0,0.42,0.5,76103.0,49389.6
EUN1_3931655509,0,Tryndamere,Naafiri,Fizz,Yunara,Morgana,Kayle,Nocturne,Vex,Lucian,Anivia,0.0,0.0,0.44,0.48,67948.4,52295.2
EUN1_3932138279,1,Singed,Teemo,Malphite,Jhin,Lux,Quinn,Jax,Yasuo,Varus,Senna,0.0,0.0,0.42,0.6,59245.4,28173.6
EUN1_3932118138,1,Tristana,Nasus,Swain,Ezreal,Seraphine,TahmKench,Vi,Yone,MissFortune,Pyke,0.0,0.0,0.44,0.56,53560.2,48105.0
EUN1_3931093281,0,Garen,Viego,Vex,MissFortune,Zilean,Zaahen,Volibear,Azir,Ashe,Leona,0.0,0.0,0.46,0.58,39943.2,32420.4
EUN1_3923397476,0,Olaf,Khazix,Ryze,Aphelios,Velkoz,Yorick,Viego,Katarina,Veigar,Ziggs,0.0,0.0,0.58,0.43,26875.0,146709.4
EUN1_3930770273,1,Malphite,MasterYi,Yasuo,MissFortune,Leona,FiddleSticks,Shyvana,Veigar,Jhin,Velkoz,0.0,0.0,0.44,0.56,56701.8,42922.8
EUN1_3916348137,1,Sett,Viego,Leblanc,Varus,Seraphine,Akali,MissFortune,Vex,Caitlyn,Nautilus,0.0,0.0,0.54,0.46,102545.0,37980.2
EUN1_3930873453,1,Sett,Amumu,Annie,Jhin,Mel,Yorick,Morgana,Sylas,Ashe,Leona,0.0,0.0,0.46,0.46,94428.6,127685.4
EUN1_3931486759,1,Malphite,JarvanIV,Yasuo,MissFortune,Pyke,Yone,Amumu,Ahri,Caitlyn,Lux,0.0,0.0,0.56,0.44,108662.6,829123.6
EUN1_3927458174,0,Kassadin,Nidalee,Sylas,Ashe,Thresh,Yorick,Kayn,Zed,Smolder,Teemo,0.0,0.0,0.46,0.54,19364.8,109862.0
EUN1_3931446167,1,Mordekaiser,LeeSin,Katarina,Caitlyn,Rell,Nasus,Sejuani,Mel,Varus,Velkoz,0.0,0.0,0.44,0.48,24299.8,8422.2
EUN1_3931519080,1,Malphite,Briar,Velkoz,Jinx,Rell,Gwen,Shyvana,Yasuo,Smolder,Seraphine,0.0,0.0,0.54,0.5,351943.6,120124.2
EUN1_3924493425,1,Malphite,Viego,KogMaw,Tristana,Pantheon,Riven,Teemo,Cassiopeia,Xayah,Karthus,0.0,0.0,0.54,0.54,125695.4,144190.0
EUN1_3931186630,0,Illaoi,Talon,Yasuo,Yunara,Lux,Garen,Twitch,Mel,MissFortune,Morgana,0.0,0.0,0.5,0.5,29348.0,30980.0
EUN1_3932167118,0,Ekko,Rammus,Fizz,MissFortune,Zyra,Irelia,DrMundo,Tryndamere,Quinn,Jhin,0.0,0.0,0.42,0.28,257870.6,146458.4
EUN1_3929452194,0,Kennen,Shyvana,Syndra,Tristana,Seraphine,Gangplank,Shaco,Orianna,MissFortune,Leona,0.0,0.0,0.48,0.44,731601.0,83575.6
EUN1_3916563151,1,Darius,Zed,Vex,Smolder,Velkoz,Sett,Diana,Yasuo,Vayne,Nautilus,0.0,0.0,0.5,0.46,84159.2,134603.8
EUN1_3924570921,0,Heimerdinger,Malphite,Diana,Senna,Lulu,Gangplank,Ambessa,Malzahar,Lucian,Shaco,0.0,0.0,0.58,0.42,66829.0,24878.4
EUN1_3931874927,1,Malphite,Shyvana,Jhin,Ezreal,Senna,Yorick,Briar,Diana,Ashe,Leona,0.0,0.0,0.58,0.42,121942.8,123423.8
EUN1_3918408765,0,Tryndamere,Diana,Gragas,Caitlyn,Neeko,Volibear,TahmKench,Mel,Kaisa,Soraka,0.0,0.0,0.4,0.4,95279.2,64828.8
EUN1_3931799258,1,MasterYi,Kayn,Katarina,Swain,Malzahar,Kayle,FiddleSticks,Sylas,Samira,Rakan,0.0,0.0,0.48,0.38,36362.2,32423.0
EUN1_3926874637,0,Fiora,Vi,Vladimir,Caitlyn,Velkoz,Kled,Jax,Yunara,MissFortune,Seraphine,0.0,0.0,0.36,0.5,103058.0,160973.6
EUN1_3923412315,1,Varus,Zaahen,Lissandra,Jinx,Morgana,Vayne,Rengar,Ekko,Caitlyn,Blitzcrank,0.0,0.0,0.48,0.5,210291.4,119746.2
EUN1_3928126918,0,Illaoi,Teemo,Vex,Smolder,Soraka,Mordekaiser,Shyvana,Yasuo,Tristana,Nautilus,0.0,0.0,0.52,0.48,56366.4,134588.4
EUN1_3931992578,0,Yasuo,Nunu,Naafiri,Corki,TahmKench,Sion,Hecarim,Veigar,Caitlyn,Morgana,0.0,0.0,0.44,0.46,41690.4,86025.4
EUN1_3925767485,0,Aatrox,Kayn,Ahri,Tristana,Brand,Renekton,Trundle,Akshan,Veigar,Swain,0.0,0.0,0.48,0.52,256691.2,69204.4
EUN1_3931576705,1,Singed,Shyvana,Morgana,Caitlyn,Karma,Vayne,Kayn,Akali,MissFortune,Nautilus,0.0,0.0,0.52,0.44,674613.2,69242.4
EUN1_3932232060,1,Mordekaiser,Jax,Veigar,Ezreal,Rumble,Trundle,Volibear,Yasuo,Caitlyn,Seraphine,0.0,0.0,0.4,0.56,52919.6,377481.0
EUN1_3932165133,0,DrMundo,MasterYi,Zed,Jhin,Seraphine,Darius,Briar,Ekko,Tristana,Leona,0.0,0.0,0.54,0.56,133542.0,237456.4
EUN1_3930613023,1,Renekton,Lillia,Yasuo,MissFortune,Yuumi,Zaahen,Nunu,Ahri,Caitlyn,Mel,0.0,0.0,0.46,0.56,134529.2,54224.8
EUN1_3917098498,1,Ashe,Chogath,Akali,Caitlyn,Morgana,Mordekaiser,Jax,Vex,Xayah,Anivia,0.0,0.0,0.62,0.36,108674.2,258397.2
EUN1_3917012772,0,Zaahen,Jax,Malzahar,Yunara,Karma,Akali,MasterYi,Lux,MissFortune,Senna,0.0,0.0,0.44,0.3,249007.8,305140.6
EUN1_3915805292,1,Darius,Kayn,Akali,MissFortune,Neeko,Mordekaiser,Shaco,Veigar,Ashe,Swain,0.0,0.0,0.6,0.4,414256.0,58415.2
EUN1_3929323568,0,Mordekaiser,Viego,Yasuo,Samira,Anivia,Vladimir,Warwick,Akali,MissFortune,Seraphine,0.0,0.0,0.5,0.46,96264.6,99589.2
EUN1_3931650518,1,Malphite,Nunu,Yasuo,Smolder,Lux,Heimerdinger,Briar,Veigar,Sylas,Seraphine,0.0,0.0,0.6,0.42,39603.2,122548.0
EUN1_3932167423,0,Garen,MasterYi,Naafiri,Draven,Pyke,Malphite,Teemo,Mel,MissFortune,Brand,0.0,0.0,0.48,0.56,63205.8,130340.0
EUN1_3926416305,0,Mordekaiser,Warwick,Mel,Xerath,Swain,Olaf,Shyvana,Leblanc,Jhin,Morgana,0.0,0.0,0.42,0.58,69130.2,34116.8
EUN1_3931256111,0,Mordekaiser,MasterYi,Ahri,Sivir,Renata,Warwick,Kayn,Akshan,Ziggs,Yuumi,0.0,0.0,0.5,0.3,536441.6,48484.4
EUN1_3891743815,0,Sett,Evelynn,Orianna,Samira,Ashe,Jax,Ambessa,Yone,Aphelios,Seraphine,0.0,0.0,0.54,0.56,186878.6,115492.0
EUN1_3928509424,0,Ashe,Malphite,Cassiopeia,Sivir,Pantheon,Irelia,MasterYi,Syndra,Jhin,Pyke,0.0,0.0,0.44,0.6,278198.4,568922.8
EUN1_3931206988,0,Nasus,Zaahen,Ahri,Caitlyn,Seraphine,Heimerdinger,DrMundo,Yasuo,MissFortune,Lissandra,0.0,0.0,0.54,0.355,44871.0,370104.4
EUN1_3928171313,0,DrMundo,Jax,Yorick,KogMaw,Sona,Illaoi,Shyvana,Leblanc,Draven,Leona,0.0,0.0,0.48,0.52,56813.8,96763.4
EUN1_3930394894,0,Nasus,Warwick,Morgana,Mel,Lux,TahmKench,Briar,Akshan,MissFortune,Senna,0.0,0.0,0.42,0.5,401288.8,72409.4
EUN1_3930819686,0,Sett,Volibear,Irelia,Caitlyn,Thresh,Renekton,Briar,Ahri,Tristana,Veigar,0.0,0.0,0.48,0.52,214670.4,595174.4
EUN1_3931690826,0,Shen,Briar,Heimerdinger,MissFortune,Maokai,Garen,MasterYi,Veigar,Ezreal,Xerath,0.0,0.0,0.56,0.42,1256426.0,234864.6
EUN1_3931512441,0,Ornn,XinZhao,Ziggs,MissFortune,Leona,Jax,FiddleSticks,Veigar,Vayne,Morgana,0.0,0.0,0.48,0.42,2515486.0,67419.6
EUN1_3931262281,1,Heimerdinger,Kayn,Katarina,Jhin,Thresh,Yone,Warwick,Lux,Sivir,Seraphine,0.0,0.0,0.52,0.54,98630.8,371060.4
EUN1_3930017208,1,Garen,Talon,Aurora,MissFortune,Morgana,Tryndamere,Hecarim,Galio,Xayah,Xerath,0.0,0.0,0.6,0.56,486226.8,23493.4
EUN1_3931135876,0,Gwen,Talon,Ahri,Ezreal,Zyra,Aatrox,Kayn,Qiyana,Jax,Garen,0.0,0.0,0.56,0.3,291835.0,946898.6
EUN1_3930694353,1,DrMundo,Kayn,Orianna,Twitch,Lux,Gwen,XinZhao,Zoe,Samira,Morgana,0.0,0.0,0.42,0.44,309730.4,330756.6
EUN1_3928287160,1,Mordekaiser,Malphite,Irelia,Ashe,Nami,Teemo,MasterYi,Vex,Kaisa,Yuumi,0.0,0.0,0.5,0.4,170327.2,165413.2
EUN1_3924828097,0,Garen,Rengar,Naafiri,Jhin,Seraphine,Kayle,JarvanIV,Swain,Samira,Soraka,0.0,0.0,0.62,0.38,43673.0,108576.6
EUN1_3926131063,1,Urgot,Shen,Garen,MissFortune,Karma,Jax,Zac,Sylas,Ezreal,Nami,0.0,0.0,0.56,0.44,211734.8,125259.6
EUN1_3924546465,0,Shen,Jax,Caitlyn,Vayne,Seraphine,Heimerdinger,Warwick,Veigar,Kaisa,Swain,0.0,0.0,0.38,0.52,180379.6,1196209.8
EUN1_3911638010,0,Aatrox,Diana,Qiyana,Jinx,Blitzcrank,Malphite,Khazix,Veigar,Jhin,Thresh,0.0,0.0,0.5,0.58,79417.2,68443.8
EUN1_3920902310,0,Yone,LeeSin,Malzahar,Twitch,Jhin,Warwick,Evelynn,Veigar,Akshan,Nautilus,0.0,0.0,0.36,0.4333,135469.8,230066.2
EUN1_3929242410,0,Teemo,Briar,Akshan,Smolder,Brand,Zed,Viego,Sylas,Caitlyn,Lux,0.0,0.0,0.5,0.52,206837.4,297795.2
EUN1_3930181427,1,Yasuo,Nocturne,Ahri,Caitlyn,Leona,Chogath,MasterYi,Sylas,Smolder,Lux,0.0,0.0,0.46,0.44,82070.6,133987.4
EUN1_3920764858,1,Darius,Shen,Fizz,Tristana,Nami,Sett,Volibear,Mel,Caitlyn,Lux,0.0,0.0,0.38,0.52,22063.6,156912.4
EUN1_3918420173,1,Vayne,Twitch,Neeko,Nilah,Morgana,Teemo,Talon,Akali,Jhin,Yuumi,0.0,0.0,0.36,0.44,160977.4,153301.6
EUN1_3931079188,0,Tryndamere,Nocturne,Veigar,Ashe,Soraka,TahmKench,Mordekaiser,Anivia,MissFortune,Nami,0.0,0.0,0.4,0.56,140156.8,158270.0
EUN1_3927738940,1,Garen,Warwick,Yasuo,Jhin,Morgana,Teemo,DrMundo,Fizz,Kaisa,Swain,0.0,0.0,0.42,0.42,189038.0,46297.4
EUN1_3930765627,0,Sett,Volibear,Yasuo,Xayah,Brand,Nasus,Viego,Veigar,Yunara,TahmKench,0.0,0.0,0.4429,0.5,70169.0,115190.6
EUN1_3924984993,0,Zaahen,Amumu,Veigar,Xayah,Yuumi,Aatrox,Nidalee,Fizz,Lucian,Nami,0.0,0.0,0.52,0.48,139606.0,65326.2
EUN1_3931492974,0,Shyvana,Warwick,Mel,Kaisa,Karma,Riven,Ekko,Lux,Draven,Shen,0.0,0.0,0.42,0.44,125833.2,25220.0
EUN1_3929775880,0,Yorick,Hecarim,AurelionSol,Samira,Teemo,Renekton,Kayn,Ahri,Caitlyn,Yuumi,0.0,0.0,0.54,0.48,251279.2,733807.4
EUN1_3922796857,1,Akali,Elise,Sylas,Smolder,Nami,Ryze,Teemo,Syndra,Ashe,Soraka,0.0,0.0,0.5,0.62,106634.0,175484.6
EUN1_3923322059,0,Gragas,Talon,Veigar,Caitlyn,Chogath,Sion,Viego,Katarina,Twitch,Pyke,0.0,0.0,0.48,0.42,61480.4,26866.2
EUN1_3917124315,1,Sett,Warwick,Fizz,Kaisa,Swain,Teemo,Trundle,Ahri,Lucian,Nami,0.0,0.0,0.46,0.32,109359.6,46687.0
EUN1_3930542409,0,MonkeyKing,Warwick,Veigar,Jinx,Blitzcrank,Teemo,Ekko,Vladimir,Vayne,Nautilus,0.0,0.0,0.46,0.42,67771.4,184751.6
EUN1_3929810741,1,MasterYi,Amumu,Malzahar,MissFortune,Nami,Yone,Jax,Brand,Vayne,Blitzcrank,0.0,0.0,0.6,0.44,82000.0,75735.6
EUN1_3931071368,1,Urgot,Kayn,Malzahar,Jhin,Pyke,Malphite,MasterYi,Ahri,Ezreal,Karma,0.0,0.0,0.4,0.5,110253.2,42321.4
EUN1_3931805605,1,Aatrox,Ekko,Irelia,Aphelios,TahmKench,Malphite,Volibear,Jhin,Caitlyn,Thresh,0.0,0.0,0.5444,0.54,114776.2,150833.0
EUN1_3930990528,0,Yasuo,Nocturne,Syndra,Jhin,Lux,Malphite,Kayn,Yone,MissFortune,Leona,0.0,0.0,0.46,0.62,238431.6,128026.4
EUN1_3929811416,0,Yone,Hecarim,Lissandra,Ashe,Morgana,Teemo,MasterYi,TwistedFate,Mel,Pantheon,0.0,0.0,0.5,0.44,488241.0,132550.6
EUN1_3931440386,0,Illaoi,Briar,Yasuo,MissFortune,Nautilus,Warwick,Rammus,Naafiri,Kayle,Seraphine,0.0,0.0,0.6,0.22,11944.0,18516.2
EUN1_3932178928,0,Garen,Nocturne,Yasuo,Ezreal,Nami,Kayle,Hecarim,Diana,Caitlyn,Thresh,0.0,0.0,0.4,0.5,77168.4,93310.2
EUN1_3924326456,0,Illaoi,Jax,Orianna,MissFortune,Morgana,Nasus,Trundle,Ahri,Samira,Lux,0.0,0.0,0.56,0.38,627213.4,35282.8
EUN1_3931353564,0,Volibear,Kayn,Veigar,Lucian,Soraka,Teemo,Chogath,Diana,Xayah,Pyke,0.0,0.0,0.46,0.44,441189.6,87843.0
EUN1_3927193646,0,Kennen,Mordekaiser,Katarina,Caitlyn,Malphite,Pantheon,Shyvana,Mel,MissFortune,Thresh,0.0,0.0,0.38,0.52,611588.4,572379.4
EUN1_3931993600,1,Darius,Naafiri,Yasuo,Jinx,Lulu,Illaoi,Kayn,Veigar,Zeri,Thresh,0.0,0.0,0.48,0.5,203568.8,770529.8
EUN1_3931004398,0,Teemo,MasterYi,Mel,Ashe,Nautilus,Jhin,Amumu,Brand,Kaisa,Taric,0.0,0.0,0.52,0.58,944682.2,103544.2
EUN1_3931043285,0,Yone,Shaco,Mel,Malphite,Gragas,Sion,Teemo,Xerath,MissFortune,Swain,0.0,0.0,0.32,0.56,53581.2,121258.4
EUN1_3932126762,0,TahmKench,MasterYi,Akali,Jinx,Mel,Sett,Warwick,Yasuo,Tristana,Karthus,0.0,0.0,0.42,0.44,92384.8,202448.8
EUN1_3922927193,1,Garen,Ekko,Lux,Jinx,Thresh,Yasuo,Kayn,Ahri,Samira,Leona,0.0,0.0,0.46,0.44,369371.4,89756.2
EUN1_3931453854,1,Garen,AurelionSol,Veigar,Caitlyn,Thresh,Akali,Vi,Lux,Kaisa,Nami,0.0,0.0,0.56,0.42,224575.6,175635.2
EUN1_3930067996,1,Yorick,Fizz,Azir,Ashe,Seraphine,Olaf,Rengar,Ziggs,Samira,Morgana,0.0,0.0,0.38,0.58,341129.8,139703.8
EUN1_3911675186,1,TahmKench,Volibear,Vex,Jinx,Mel,Chogath,JarvanIV,Yone,Annie,Soraka,0.0,0.0,0.52,0.42,25661.8,115881.8
EUN1_3929400456,1,Mordekaiser,Jax,Ahri,Hwei,Morgana,Nautilus,Volibear,Velkoz,Jinx,Seraphine,0.0,0.0,0.48,0.48,214928.4,113241.2
EUN1_3918120149,0,Aatrox,Gwen,FiddleSticks,MissFortune,Mel,Mordekaiser,Sylas,Veigar,Yunara,Yuumi,0.0,0.0,0.46,0.36,50125.0,43285.2
EUN1_3932195341,0,Viego,FiddleSticks,Kassadin,Jinx,Sion,Tryndamere,Shyvana,Orianna,Mel,Yuumi,0.0,0.0,0.36,0.38,70714.2,171018.6
EUN1_3931423700,0,Tryndamere,Kayn,Heimerdinger,Ezreal,Zyra,Singed,Fizz,Yasuo,Samira,Soraka,0.0,0.0,0.46,0.5,243245.0,131874.8
EUN1_3916234020,0,Jayce,Kayn,Akali,MissFortune,Lux,DrMundo,Briar,Zoe,Jinx,Yuumi,0.0,0.0,0.34,0.38,120222.8,244468.0
