match_id,blue_win,blue_top_champion_name,blue_jungle_champion_name,blue_mid_champion_name,blue_adc_champion_name,blue_support_champion_name,red_top_champion_name,red_jungle_champion_name,red_mid_champion_name,red_adc_champion_name,red_support_champion_name,blue_avg_rank,red_avg_rank,blue_avg_recent_wr,red_avg_recent_wr,blue_avg_mastery,red_avg_mastery,top_matchup_wr,jungle_matchup_wr,mid_matchup_wr,adc_matchup_wr,support_matchup_wr,avg_matchup_wr,rank_diff,recent_wr_diff,mastery_diff
EUN1_3930925182,0,Chogath,Ekko,Neeko,MasterYi,Brand,Garen,Nunu,Ahri,Ezreal,Lulu,0.0,0.0,0.52,0.58,146902.0,114828.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05999999999999994,32073.600000000006
EUN1_3918233929,1,Teemo,Twitch,Xerath,Caitlyn,Seraphine,Rammus,Warwick,Naafiri,Lucian,Pyke,0.0,0.0,0.4,0.32,218530.8,145978.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.8833333333333332,0.0,0.08000000000000002,72552.79999999999
EUN1_3932100040,1,Yone,Briar,Brand,MissFortune,Karma,Mordekaiser,Ekko,Kassadin,Ashe,Rell,0.0,0.0,0.44,0.5,95388.8,1707256.8,0.5,1.0,1.0,0.46153846153846156,1.0,0.7923076923076924,0.0,-0.06,-1611868.0
EUN1_3927965568,0,Quinn,Volibear,Irelia,MissFortune,Brand,Shen,Warwick,Lillia,Ezreal,Seraphine,0.0,0.0,0.48,0.52,51580.4,187386.6,0.0,0.3333333333333333,0.0,0.375,0.0,0.14166666666666666,0.0,-0.040000000000000036,-135806.2
EUN1_3931742301,1,Fiora,Hecarim,Orianna,Caitlyn,Xerath,Irelia,MonkeyKing,Lux,Ashe,Soraka,0.0,0.0,0.4,0.56,70345.6,671988.8,1.0,1.0,1.0,0.6875,1.0,0.9375,0.0,-0.16000000000000003,-601643.2000000001
EUN1_3929100341,0,Teemo,Graves,Yone,Veigar,Mel,Yorick,Viego,Katarina,Sivir,TahmKench,0.0,0.0,0.4,0.54,38492.2,18144.4,0.3333333333333333,0.25,0.3333333333333333,0.5,0.4,0.3633333333333333,0.0,-0.14,20347.799999999996
EUN1_3931200253,0,Garen,Viego,Zed,Caitlyn,Zoe,Mordekaiser,Jax,Yasuo,MissFortune,Morgana,0.0,0.0,0.48,0.42,14380.2,104662.8,0.6666666666666666,0.42857142857142855,0.25,0.3333333333333333,0.0,0.3357142857142857,0.0,0.06,-90282.6
EUN1_3930697773,1,Chogath,Nocturne,Yone,Jhin,Nami,Urgot,Shyvana,Galio,Smolder,Seraphine,0.0,0.0,0.5,0.52,26827.4,54809.2,0.5,0.6,0.5,0.2857142857142857,0.75,0.5271428571428571,0.0,-0.020000000000000018,-27981.799999999996
EUN1_3931246127,0,Jax,Lillia,Mel,MissFortune,Lux,Mordekaiser,Nasus,Xerath,Nilah,Pantheon,0.0,0.0,0.44,0.42,54627.0,34767.6,0.0,0.0,0.5,0.14285714285714285,0.4,0.20857142857142855,0.0,0.020000000000000018,19859.4
EUN1_3931945678,1,Akshan,Nocturne,Yone,MissFortune,Lux,Malphite,Briar,Akali,Caitlyn,Ezreal,0.0,0.0,0.38,0.34,100322.2,17613.6,1.0,0.5,0.6666666666666666,0.6216216216216216,1.0,0.7576576576576576,0.0,0.03999999999999998,82708.6
EUN1_3932141060,0,Yone,Viego,Diana,Sivir,Lux,Briar,Zed,Mel,MissFortune,Senna,0.0,0.0,0.6,0.52,36385.8,41096.2,0.0,0.0,0.0,0.2,0.5,0.13999999999999999,0.0,0.07999999999999996,-4710.399999999994
EUN1_3930578432,1,Yorick,Warwick,Ahri,Caitlyn,Yuumi,Yone,Nunu,Zed,Ziggs,Malphite,0.0,0.0,0.42,0.5,125331.4,146556.6,0.5,1.0,0.375,0.5,1.0,0.675,0.0,-0.08000000000000002,-21225.20000000001
EUN1_3932062421,0,Akali,Shyvana,Naafiri,Ezreal,Swain,Volibear,Sylas,Yone,Jhin,Brand,0.0,0.0,0.5,0.42,307609.0,173539.8,0.0,0.5,0.25,0.25,0.5,0.3,0.0,0.08000000000000002,134069.2
EUN1_3931002487,1,Graves,Hecarim,Ekko,Twitch,Nautilus,Garen,Viego,Diana,Pantheon,Seraphine,0.0,0.0,0.38,0.42,22144.6,189646.4,1.0,0.2,0.5,1.0,0.5714285714285714,0.6542857142857142,0.0,-0.03999999999999998,-167501.8
EUN1_3931172846,0,Chogath,Talon,Leblanc,KogMaw,Lulu,Jax,MasterYi,Ahri,Caitlyn,Lux,0.0,0.0,0.46,0.48,221036.8,96822.2,0.0,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,-0.019999999999999962,124214.59999999999
EUN1_3928886487,1,Zac,Kayn,MonkeyKing,Ezreal,Milio,Sion,MasterYi,Cassiopeia,Vayne,Nasus,0.0,0.0,0.52,0.56,63205.6,81787.2,1.0,0.3333333333333333,1.0,1.0,1.0,0.8666666666666666,0.0,-0.040000000000000036,-18581.6
EUN1_3919435234,1,Warwick,Rengar,Chogath,Samira,TahmKench,Mordekaiser,Karthus,Kassadin,Jhin,Pantheon,0.0,0.0,0.42,0.34,39362.6,59711.8,1.0,1.0,1.0,0.5714285714285714,1.0,0.9142857142857143,0.0,0.07999999999999996,-20349.200000000004
EUN1_3931309645,1,Tryndamere,Shaco,AurelionSol,Nilah,Seraphine,Gnar,Nocturne,Vex,Neeko,Morgana,0.0,0.0,0.38,0.57,38375.4,45492.8,0.5,0.5,1.0,1.0,0.46153846153846156,0.6923076923076923,0.0,-0.18999999999999995,-7117.4000000000015
EUN1_3917065978,0,Singed,XinZhao,Veigar,Tristana,Rakan,Quinn,Ekko,Ryze,Caitlyn,Hwei,0.0,0.0,0.2,0.5,24117.8,612784.2,0.5,0.0,0.0,0.6666666666666666,0.0,0.2333333333333333,0.0,-0.3,-588666.3999999999
EUN1_3916410533,0,Teemo,LeeSin,Yasuo,Xayah,Morgana,Yorick,Vi,Lissandra,Draven,Lux,0.0,0.0,0.36,0.66,139351.4,207306.2,0.3333333333333333,0.0,0.5,0.0,0.52,0.27066666666666667,0.0,-0.30000000000000004,-67954.80000000002
EUN1_3931939074,1,Ashe,Warwick,Leblanc,Samira,Heimerdinger,Kayle,Kayn,Ahri,MissFortune,Chogath,0.0,0.0,0.52,0.4,195073.2,136103.6,1.0,0.5714285714285714,0.5,0.14285714285714285,1.0,0.6428571428571428,0.0,0.12,58969.600000000006
EUN1_3931090049,0,Yasuo,Jax,Ahri,Ziggs,Pyke,MonkeyKing,Briar,Zed,Ashe,Seraphine,0.0,0.0,0.44,0.58,83543.6,37374.2,0.0,0.0,0.375,0.0,0.25,0.125,0.0,-0.13999999999999996,46169.40000000001
EUN1_3931743015,0,Heimerdinger,Diana,Zed,Caitlyn,Brand,Malphite,Tryndamere,Veigar,Jinx,Lux,0.0,0.0,0.6,0.56,78458.2,160701.0,0.3333333333333333,0.0,0.4,0.5454545454545454,0.3333333333333333,0.3224242424242424,0.0,0.039999999999999925,-82242.8
EUN1_3931889990,0,Kayn,Graves,Hwei,Tristana,Lux,Darius,Shyvana,Qiyana,Draven,Seraphine,0.0,0.0,0.48,0.5,37972.2,38079.8,0.0,0.0,0.0,0.0,0.5714285714285714,0.11428571428571428,0.0,-0.020000000000000018,-107.60000000000582
EUN1_3932231275,1,Kayle,Hecarim,Smolder,Caitlyn,Morgana,Darius,XinZhao,Xerath,Samira,Lux,0.0,0.0,0.5,0.46,49636.2,62830.6,0.6666666666666666,1.0,1.0,0.6666666666666666,0.52,0.7706666666666666,0.0,0.03999999999999998,-13194.400000000001
EUN1_3927648954,0,Ahri,Hecarim,Akshan,Orianna,Blitzcrank,Yasuo,Jax,Akali,MissFortune,Veigar,0.0,0.0,0.46,0.62,70240.8,112701.4,0.0,0.0,0.5,0.0,0.0,0.1,0.0,-0.15999999999999998,-42460.59999999999
EUN1_3932172878,0,Yone,MasterYi,Akali,MissFortune,Blitzcrank,DrMundo,Kayn,Vex,Lucian,Morgana,0.0,0.0,0.48,0.5,151799.6,34885.8,0.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.32121212121212117,0.0,-0.020000000000000018,116913.8
EUN1_3931646165,0,Mordekaiser,Ekko,Yone,Veigar,Nami,Teemo,Amumu,Annie,Yunara,Malphite,0.0,0.0,0.48,0.52,87272.0,54789.8,0.375,0.0,0.5,0.0,0.0,0.175,0.0,-0.040000000000000036,32482.199999999997
EUN1_3932078977,0,Yone,Sylas,Xerath,Corki,Lux,Mordekaiser,Viego,Ahri,Tristana,Karma,0.0,0.0,0.46,0.52,30437.2,314745.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.36666666666666664,0.0,-0.06,-284307.8
EUN1_3927597853,0,Zaahen,Jax,Akali,Kaisa,Seraphine,Shen,LeeSin,Veigar,Zeri,Nami,0.0,0.0,0.48,0.46,216469.8,159454.2,0.0,0.0,0.7142857142857143,0.0,0.5,0.24285714285714288,0.0,0.019999999999999962,57015.59999999998
EUN1_3930067746,0,Chogath,MasterYi,Senna,Tristana,Seraphine,Mordekaiser,Shyvana,Yasuo,Caitlyn,Morgana,0.0,0.0,0.44,0.48,17533.0,92736.0,0.0,0.5,0.0,0.6666666666666666,0.46153846153846156,0.32564102564102565,0.0,-0.03999999999999998,-75203.0
EUN1_3930599398,0,Heimerdinger,DrMundo,AurelionSol,Teemo,Lux,Olaf,Shyvana,Naafiri,Twitch,Mel,0.0,0.0,0.4,0.44,239647.0,137851.4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.2333333333333333,0.0,-0.03999999999999998,101795.6
EUN1_3932226476,1,Illaoi,Viego,Ahri,Yunara,Thresh,Kayle,LeeSin,Veigar,Smolder,Morgana,0.0,0.0,0.6,0.4,261144.6,93204.6,0.6666666666666666,1.0,0.42857142857142855,1.0,0.8,0.779047619047619,0.0,0.19999999999999996,167940.0
EUN1_3932046973,0,Riven,Ekko,Ahri,Jinx,Blitzcrank,Volibear,Kayn,Fizz,Ezreal,Seraphine,0.0,0.0,0.4943,0.5,50658.6,236916.2,0.0,0.5,0.2,0.5,0.2857142857142857,0.29714285714285715,0.0,-0.005699999999999983,-186257.6
EUN1_3932213671,0,Nasus,Viego,Kassadin,Tristana,Neeko,Heimerdinger,Nocturne,Vex,Ezreal,Morgana,0.0,0.0,0.48,0.46,127876.0,108175.8,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.17333333333333334,0.0,0.019999999999999962,19700.199999999997
EUN1_3931949457,0,Camille,Zaahen,Diana,Jhin,Xerath,Yone,Amumu,Akali,Smolder,Leona,0.0,0.0,0.5,0.54,98140.8,278825.2,0.0,0.0,0.0,0.2857142857142857,0.0,0.05714285714285714,0.0,-0.040000000000000036,-180684.40000000002
EUN1_3924249661,1,Kayle,Briar,Diana,Ashe,Sona,Jax,Sylas,Malzahar,Caitlyn,Morgana,0.0,0.0,0.4,0.36,80069.4,86605.0,0.75,0.5,0.6666666666666666,0.5454545454545454,0.4,0.5724242424242424,0.0,0.040000000000000036,-6535.600000000006
EUN1_3917054876,1,Ambessa,Warwick,Lissandra,Caitlyn,TahmKench,Yone,Khazix,Veigar,MissFortune,Leona,0.0,0.0,0.56,0.4,319653.4,139071.2,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.8,0.0,0.16000000000000003,180582.2
EUN1_3713299530,1,Kayle,MonkeyKing,Katarina,Zeri,Thresh,KSante,Graves,Lissandra,Caitlyn,Lux,0.0,0.0,0.44,0.44,125717.4,169276.4,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,0.8761904761904761,0.0,0.0,-43559.0
EUN1_3917841790,0,Sett,Shaco,Zed,Tristana,Xerath,Urgot,MasterYi,Vladimir,MissFortune,Taliyah,0.0,0.0,0.46,0.58,61805.8,214964.0,0.0,0.3333333333333333,0.5,0.4375,0.0,0.25416666666666665,0.0,-0.11999999999999994,-153158.2
EUN1_3931682241,0,Neeko,Warwick,Mel,Lucian,Zyra,Yasuo,Shyvana,Diana,Samira,Lux,0.0,0.0,0.54,0.46,329480.2,133700.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5714285714285714,0.24761904761904763,0.0,0.08000000000000002,195780.2
EUN1_3915323746,0,Darius,MasterYi,Yasuo,Yunara,Nami,Kayle,Diana,Sylas,Tristana,Morgana,0.0,0.0,0.44,0.5,245292.0,127770.6,0.3333333333333333,0.4,0.5,0.0,0.3333333333333333,0.31333333333333335,0.0,-0.06,117521.4
EUN1_3931209670,0,Garen,Kayn,Sett,Jinx,Nautilus,Yone,Warwick,Riven,Quinn,Lux,0.0,0.0,0.56,0.48,131267.2,168358.8,0.5,0.6666666666666666,0.0,0.0,0.0,0.2333333333333333,0.0,0.08000000000000007,-37091.59999999998
EUN1_3930180482,0,Pantheon,Evelynn,Mel,Lucian,Yuumi,Vladimir,Mordekaiser,Brand,Viego,Senna,0.0,0.0,0.48,0.3133,39549.4,219792.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16669999999999996,-180242.80000000002
EUN1_3932204382,1,Yorick,Volibear,Zed,MissFortune,Nami,Teemo,Nocturne,Vladimir,Caitlyn,Sion,0.0,0.0,0.42,0.48,306246.2,47181.8,1.0,0.4,0.5,0.6216216216216216,1.0,0.7043243243243242,0.0,-0.06,259064.40000000002
EUN1_3917363660,0,Trundle,DrMundo,Ryze,Vayne,Mel,Zaahen,Ambessa,Syndra,Caitlyn,Morgana,0.0,0.0,0.52,0.46,322652.8,40744.4,0.0,0.0,0.0,0.4444444444444444,0.42857142857142855,0.1746031746031746,0.0,0.06,281908.39999999997
EUN1_3931631057,1,Mordekaiser,Singed,Yasuo,Aphelios,Blitzcrank,Zaahen,Sylas,Kayle,Kaisa,Seraphine,0.0,0.0,0.5,0.4,132104.2,183328.8,0.3333333333333333,1.0,1.0,1.0,0.2857142857142857,0.7238095238095237,0.0,0.09999999999999998,-51224.59999999998
EUN1_3927646003,1,Irelia,Vi,Yasuo,Tristana,Lux,Zed,MasterYi,Ahri,Kaisa,Mel,0.0,0.0,0.54,0.52,184529.6,36474.0,1.0,1.0,0.9,0.6666666666666666,0.5,0.8133333333333332,0.0,0.020000000000000018,148055.6
EUN1_3929650684,1,Mordekaiser,LeeSin,Gragas,Qiyana,Malphite,Volibear,MasterYi,Yasuo,Nilah,Neeko,0.0,0.0,0.4,0.52,142289.4,539521.4,0.25,0.6,1.0,1.0,1.0,0.77,0.0,-0.12,-397232.0
EUN1_3931320108,0,Jax,MasterYi,Xerath,MissFortune,Malphite,Singed,Kayn,Malzahar,Brand,Lux,0.0,0.0,0.46,0.36,147713.6,134535.0,0.0,0.2727272727272727,0.5,0.3333333333333333,0.0,0.2212121212121212,0.0,0.10000000000000003,13178.600000000006
EUN1_3931669248,1,Garen,Shyvana,Sylas,MissFortune,Thresh,Yorick,Briar,Akali,Jhin,Neeko,0.0,0.0,0.56,0.58,61141.4,39381.2,0.5,1.0,0.5,0.5882352941176471,0.75,0.6676470588235295,0.0,-0.019999999999999907,21760.200000000004
EUN1_3929922605,1,Illaoi,FiddleSticks,Katarina,Xayah,Rakan,Warwick,Zaahen,Aurora,Nilah,Yuumi,0.0,0.0,0.42,0.52,190768.0,133864.8,0.5,1.0,1.0,1.0,1.0,0.9,0.0,-0.10000000000000003,56903.20000000001
EUN1_3921019284,1,Mordekaiser,Shaco,Orianna,Yasuo,Nautilus,DrMundo,Rammus,Veigar,MissFortune,Seraphine,0.0,0.0,0.54,0.4,48072.0,1579526.0,1.0,0.5,0.6666666666666666,0.5,0.5714285714285714,0.6476190476190476,0.0,0.14,-1531454.0
EUN1_3912460786,1,Gragas,Viego,Akali,Smolder,Blitzcrank,Irelia,Briar,Diana,Tristana,Mel,0.0,0.0,0.34,0.46,100288.6,170090.2,1.0,0.75,0.5,0.25,0.3333333333333333,0.5666666666666667,0.0,-0.12,-69801.6
EUN1_3931192925,0,Shen,Trundle,Rakan,Lucian,Morgana,Varus,Kayn,XinZhao,MissFortune,Soraka,0.0,0.0,0.56,0.52,70690.6,350794.2,0.0,0.5,0.0,0.4,0.0,0.18,0.0,0.040000000000000036,-280103.6
EUN1_3927116103,1,Chogath,Jax,Veigar,Smolder,Karthus,Sett,Warwick,AurelionSol,Vayne,Soraka,0.0,0.0,0.6,0.34,91508.2,205559.8,0.2,0.5,0.5,1.0,1.0,0.64,0.0,0.25999999999999995,-114051.59999999999
EUN1_3930617805,0,Nasus,Viego,Kayn,MissFortune,Karma,Trundle,Zaahen,Yasuo,Caitlyn,Brand,0.0,0.0,0.48,0.44,51598.6,39353.2,0.0,0.5,0.0,0.6216216216216216,0.0,0.2243243243243243,0.0,0.03999999999999998,12245.400000000001
EUN1_3932065886,0,Sett,Viego,Vex,Jhin,Leona,Nasus,Hecarim,Zed,MissFortune,Lux,0.0,0.0,0.5,0.5,91875.2,212372.2,0.3333333333333333,0.5,0.5,0.2727272727272727,0.6,0.4412121212121212,0.0,0.0,-120497.00000000001
EUN1_3928559552,1,Darius,Nocturne,Lissandra,Jhin,Morgana,Sett,Lillia,Brand,Vayne,Nautilus,0.0,0.0,0.46,0.48,180837.0,147350.2,1.0,1.0,1.0,0.8571428571428571,0.5,0.8714285714285716,0.0,-0.019999999999999962,33486.79999999999
EUN1_3917412232,1,Kled,Rengar,Ahri,Ezreal,Bard,Fiora,Khazix,Ryze,Kaisa,Xerath,0.0,0.0,0.48,0.22,104541.4,153687.6,1.0,1.0,0.3333333333333333,1.0,1.0,0.8666666666666668,0.0,0.26,-49146.20000000001
EUN1_3931474621,1,Heimerdinger,Zed,Yone,Zeri,Anivia,Ziggs,Zaahen,Katarina,MissFortune,Pyke,0.0,0.0,0.56,0.5,26590.0,67188.4,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7333333333333334,0.0,0.06000000000000005,-40598.399999999994
EUN1_3931927454,1,Illaoi,Jax,Veigar,MissFortune,Leona,Yone,Kayn,Katarina,Jinx,Lux,0.0,0.0,0.52,0.34,193568.6,57448.8,0.75,1.0,0.14285714285714285,0.5666666666666667,0.6,0.611904761904762,0.0,0.18,136119.8
EUN1_3930979076,0,Chogath,Nasus,Fizz,Jinx,Pyke,Shen,MonkeyKing,Mel,Twitch,Blitzcrank,0.0,0.0,0.44,0.48,197662.8,60452.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.2,0.0,-0.03999999999999998,137210.8
EUN1_3932063002,0,Garen,Khazix,Xerath,Ashe,Morgana,Illaoi,Aatrox,Nasus,Caitlyn,Leona,0.0,0.0,0.44,0.3,39414.8,34402.4,0.0,0.0,0.0,0.5454545454545454,0.0,0.10909090909090909,0.0,0.14,5012.4000000000015
EUN1_3932011282,0,Darius,Diana,Yone,Kaisa,Bard,Renekton,Shyvana,Naafiri,Tristana,Morgana,0.0,0.0,0.42,0.42,28642.6,126202.0,0.25,0.0,0.42857142857142855,0.6666666666666666,0.0,0.2690476190476191,0.0,0.0,-97559.4
EUN1_3930953912,0,Teemo,MasterYi,Irelia,Caitlyn,Pyke,Darius,Jax,Lux,Tristana,Zyra,0.0,0.0,0.5,0.54,298665.2,943216.2,0.5,0.0,0.0,0.36363636363636365,0.0,0.17272727272727273,0.0,-0.040000000000000036,-644551.0
EUN1_3932227274,0,Sett,Kayn,Yone,Ashe,Yuumi,Tryndamere,MasterYi,Leblanc,Smolder,TahmKench,0.0,0.0,0.4371,0.46,65037.6,49957.8,0.0,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,-0.02290000000000003,15079.799999999996
EUN1_3912269951,1,Mordekaiser,Kayn,Qiyana,MissFortune,Neeko,Olaf,Lillia,Zoe,Jhin,Senna,0.0,0.0,0.48,0.44,151199.8,18662.8,0.3333333333333333,0.3333333333333333,1.0,0.5882352941176471,0.6666666666666666,0.584313725490196,0.0,0.03999999999999998,132537.0
EUN1_3911143978,0,MonkeyKing,DrMundo,Ryze,MissFortune,Leona,Jax,Zed,Mel,Vayne,Lux,0.0,0.0,0.52,0.52,79444.2,393382.4,0.0,0.0,0.5,0.5,0.6,0.32,0.0,0.0,-313938.2
EUN1_3931660139,0,Velkoz,Sylas,Caitlyn,Morgana,Yasuo,Sett,Nocturne,Veigar,MissFortune,Brand,0.0,0.0,0.56,0.36,408949.4,64644.6,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.20000000000000007,344304.80000000005
EUN1_3931868641,0,Tryndamere,Shaco,Vex,Ezreal,Nautilus,Teemo,Shyvana,Akali,Caitlyn,Poppy,0.0,0.0,0.52,0.46,42672.2,37026.0,0.0,0.3333333333333333,0.5,0.4,0.0,0.24666666666666667,0.0,0.06,5646.199999999997
EUN1_3929946279,0,Sett,Shyvana,Lux,Jinx,TahmKench,Chogath,XinZhao,Ahri,Ashe,Seraphine,0.0,0.0,0.52,0.56,656257.2,128423.2,0.5,0.0,0.7142857142857143,0.42857142857142855,0.6666666666666666,0.46190476190476193,0.0,-0.040000000000000036,527834.0
EUN1_3930847800,1,Mordekaiser,DrMundo,Swain,Jhin,Brand,Garen,Kayn,Leblanc,Lucian,Zyra,0.0,0.0,0.54,0.46,49262.6,298935.0,0.5,1.0,1.0,0.75,1.0,0.85,0.0,0.08000000000000002,-249672.4
EUN1_3931626305,0,Olaf,LeeSin,Malzahar,Kayle,Mel,Jax,Warwick,Xerath,Caitlyn,TahmKench,0.0,0.0,0.4,0.48,28440.0,83001.0,0.0,0.0,0.3333333333333333,0.0,0.4,0.14666666666666667,0.0,-0.07999999999999996,-54561.0
EUN1_3930073775,1,Kayle,Diana,Fizz,Jhin,Velkoz,Shyvana,Rengar,Leblanc,Samira,Nami,0.0,0.0,0.52,0.42,358027.2,297596.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8666666666666668,0.0,0.10000000000000003,60431.20000000001
EUN1_3927613557,0,Mordekaiser,Ambessa,Yone,Brand,Swain,Teemo,MasterYi,Velkoz,MissFortune,Morgana,0.0,0.0,0.42,0.48,31172.0,414881.4,0.375,0.0,0.0,0.0,0.3333333333333333,0.14166666666666666,0.0,-0.06,-383709.4
EUN1_3932191895,0,Jax,Volibear,Lux,Lucian,Morgana,Ornn,Nocturne,Brand,Kaisa,Bard,0.0,0.0,0.5711,0.6,82872.8,62696.4,0.0,0.4,0.0,0.0,0.0,0.08,0.0,-0.028899999999999926,20176.4
EUN1_3927385475,0,Veigar,Evelynn,Galio,Xayah,Bard,Yone,Jax,Irelia,Kaisa,Sona,0.0,0.0,0.54,0.48,87952.6,67445.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.06000000000000005,20507.600000000006
EUN1_3928860722,1,Aatrox,Gwen,Jayce,Vayne,Nunu,Gangplank,Shaco,Diana,Lucian,Nami,0.0,0.0,0.44,0.58,166837.2,122358.6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.13999999999999996,44478.600000000006
EUN1_3924315153,1,Yone,LeeSin,Akshan,Caitlyn,Morgana,Urgot,Diana,Akali,Samira,Yuumi,0.0,0.0,0.58,0.56,28393.8,151252.4,1.0,1.0,0.5,0.6666666666666666,1.0,0.8333333333333333,0.0,0.019999999999999907,-122858.59999999999
EUN1_3931292088,0,Mordekaiser,Jax,Syndra,Varus,Karma,Malphite,Nunu,Xerath,Smolder,Morgana,0.0,0.0,0.54,0.36,114161.6,56151.8,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.18000000000000005,58009.8
EUN1_3930928783,0,Mordekaiser,Shaco,Yasuo,Tristana,Nautilus,Kayle,Kayn,Viktor,Jhin,Zyra,0.0,0.0,0.5133,0.5,23981.4,47565.0,0.42857142857142855,0.3333333333333333,0.0,0.3333333333333333,0.5,0.319047619047619,0.0,0.013299999999999979,-23583.6
EUN1_3931144719,0,MasterYi,Belveth,Yasuo,Jhin,Neeko,Nasus,Amumu,Sylas,Draven,Thresh,0.0,0.0,0.66,0.46,121511.2,46354.4,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.2,75156.79999999999
EUN1_3927667753,1,Yorick,Viego,Veigar,Jinx,Milio,Singed,MonkeyKing,Briar,Jhin,Morgana,0.0,0.0,0.44,0.34,375208.0,68299.0,1.0,1.0,1.0,0.4444444444444444,1.0,0.888888888888889,0.0,0.09999999999999998,306909.0
EUN1_3932094551,1,Jax,Trundle,Qiyana,MissFortune,Seraphine,Lulu,Taliyah,Zilean,Tristana,Nami,0.0,0.0,0.48,0.46,163756.6,734871.2,1.0,1.0,1.0,0.36363636363636365,0.5,0.7727272727272727,0.0,0.019999999999999962,-571114.6
EUN1_3931240588,0,Illaoi,Sylas,Ryze,Vayne,Nami,Sion,Shaco,Veigar,Ashe,Nautilus,0.0,0.0,0.38,0.5667,75378.0,808915.0,0.5,0.0,0.0,0.5,0.0,0.2,0.0,-0.18669999999999998,-733537.0
EUN1_3932170223,0,Ornn,Diana,Akali,Samira,Rell,Shen,FiddleSticks,Ahri,Ashe,Lux,0.0,0.0,0.48,0.58,39158.2,314842.6,0.0,0.0,0.3333333333333333,0.75,0.0,0.21666666666666665,0.0,-0.09999999999999998,-275684.39999999997
EUN1_3921447909,0,Chogath,Khazix,Fizz,Samira,Pyke,Urgot,Zaahen,Ahri,Jhin,Yuumi,0.0,0.0,0.38,0.42,26185.6,89714.0,0.5,0.0,0.3333333333333333,0.5714285714285714,0.0,0.28095238095238095,0.0,-0.03999999999999998,-63528.4
EUN1_3920475202,1,Mordekaiser,Kayn,Akali,Ezreal,Leona,Teemo,Shaco,Ahri,Caitlyn,Nautilus,0.0,0.0,0.46,0.5,139499.0,313219.4,0.375,0.75,0.3333333333333333,0.4,0.8333333333333334,0.5383333333333333,0.0,-0.03999999999999998,-173720.40000000002
EUN1_3931335882,0,TahmKench,Kayn,Brand,Varus,Leona,KogMaw,Volibear,Fizz,Vayne,Lux,0.0,0.0,0.38,0.52,122187.0,67504.4,0.0,0.3333333333333333,0.0,0.0,0.6,0.18666666666666668,0.0,-0.14,54682.600000000006
EUN1_3931180412,0,Yone,Volibear,Diana,Twitch,Mel,Olaf,Nocturne,Veigar,Vayne,Zyra,0.0,0.0,0.54,0.44,112374.2,317716.8,0.0,0.4,0.0,0.0,0.0,0.08,0.0,0.10000000000000003,-205342.59999999998
EUN1_3927261752,1,Fiora,Zac,Velkoz,Lucian,Seraphine,Ornn,Lillia,Azir,Jhin,Brand,0.0,0.0,0.36,0.48,229824.4,288926.8,1.0,1.0,1.0,0.6,0.75,0.8699999999999999,0.0,-0.12,-59102.399999999994
EUN1_3930944971,0,Kayle,Volibear,Yone,Aphelios,Seraphine,Rumble,Kindred,Chogath,Caitlyn,Zyra,0.0,0.0,0.52,0.44,44284.0,142527.8,0.0,0.0,0.0,0.4,0.0,0.08,0.0,0.08000000000000002,-98243.79999999999
EUN1_3930556434,1,Ambessa,Jax,Viktor,Caitlyn,Seraphine,Volibear,MasterYi,Akali,Twitch,Taric,0.0,0.0,0.46,0.64,60683.4,141531.8,1.0,0.5,1.0,0.5,0.6666666666666666,0.7333333333333333,0.0,-0.18,-80848.4
EUN1_3923375226,0,Akali,Kayn,Sivir,Tristana,Blitzcrank,Kled,Gragas,Sylas,MissFortune,Lulu,0.0,0.0,0.42,0.42,589354.4,25862.6,0.0,0.0,0.0,0.4375,0.5,0.1875,0.0,0.0,563491.8
EUN1_3932016118,1,DrMundo,Nocturne,Zed,Caitlyn,Xerath,Yorick,Khazix,Akali,Smolder,Thresh,0.0,0.0,0.4457,0.42,211771.8,50329.4,1.0,0.5,1.0,0.5555555555555556,0.5,0.711111111111111,0.0,0.0257,161442.4
